index	text
9633	{StaffName} grew up in a small town but always dreamed of moving to the city. Their passion for dinosaurs began after a trip to a local archaeological site. {StaffFirstName}’s down time is mostly spent relaxing at home.
9634	{StaffName} grew up in a small town but always dreamed of moving to the city. Their passion for dinosaurs began after a trip to a local archaeological site. {StaffFirstName}’s down time is mostly spent relaxing at home.
9635	{StaffName} grew up in the country and developed a love of dinosaurs at school. They completed a Paleontology degree from King Saud University in Saudi Arabia.
9636	{StaffName} grew up in the country and developed a love of dinosaurs at school. They completed a Paleontology degree from King Saud University in Saudi Arabia.
9637	{StaffFirstName} joined the company after a short time working with marine life. {StaffFirstName} insists that they always knew they would work with dinosaurs. {StaffFirstName} has tasted the world’s hottest chili, the Carolina Reaper. 
9638	{StaffFirstName} joined the company after a short time working with marine life. {StaffFirstName} insists that they always knew they would work with dinosaurs. {StaffFirstName} has tasted the world’s hottest chili, the Carolina Reaper. 
9639	A passion for animal conservation led {StaffFirstName} into the dinosaur world. {StaffFirstName} ran their own business before beginning a PhD in Paleobiology. Prior to joining the team, {StaffFirstName} worked on various research projects.
9640	A passion for animal conservation led {StaffFirstName} into the dinosaur world. {StaffFirstName} ran their own business before beginning a PhD in Paleobiology. Prior to joining the team, {StaffFirstName} worked on various research projects.
9641	{StaffName} grew up in a city that was home to a world-renowned geology college. Their love of dinosaurs began at home, where there were many paleontology books.
9642	{StaffName} grew up in a city that was home to a world-renowned geology college. Their love of dinosaurs began at home, where there were many paleontology books.
9643	{StaffFirstName} worked as a doctor for many years prior to joining the park. They jumped at the chance to work closely with the world’s largest living beings. Thrill-seeker {StaffFirstName} has visited over fifty theme parks worldwide.
9644	{StaffFirstName} worked as a doctor for many years prior to joining the park. They jumped at the chance to work closely with the world’s largest living beings. Thrill-seeker {StaffFirstName} has visited over fifty theme parks worldwide.
9645	{StaffName} grew up on a farm and always enjoyed helping out with the animals. {StaffFirstName} went to the local university, saving money by living at home.
9646	{StaffName} grew up on a farm and always enjoyed helping out with the animals. {StaffFirstName} went to the local university, saving money by living at home.
9647	As a child, {StaffName} often visited the dinosaur exhibits at the local museum. After studying at MIT, {StaffFirstName} completed a PhD in Micropaleontology.
9648	As a child, {StaffName} often visited the dinosaur exhibits at the local museum. After studying at MIT, {StaffFirstName} completed a PhD in Micropaleontology.
9649	Career-minded {StaffFirstName} has been promoted twice since joining the team. Ever since childhood, {StaffFirstName} has had a keen interest in magic. {StaffFirstName}’s dream job as a kid was to be a road sweeper.
9650	Career-minded {StaffFirstName} has been promoted twice since joining the team. Ever since childhood, {StaffFirstName} has had a keen interest in magic. {StaffFirstName}’s dream job as a kid was to be a road sweeper.
9651	{StaffFirstName} had to overcome some fears before agreeing to join the team. They completed a Paleontology degree from King Saud University in Saudi Arabia. {StaffFirstName} worked as a doctor for many years prior to joining the park.
9652	{StaffFirstName} had to overcome some fears before agreeing to join the team. They completed a Paleontology degree from King Saud University in Saudi Arabia. {StaffFirstName} worked as a doctor for many years prior to joining the park.
9653	{StaffFirstName} completed a degree in Archaeology from the University of Bologna. {StaffFirstName} had only a passing interest in paleontology until university. {StaffFirstName} once climbed Mount Kilimanjaro in Tanzania.
9654	{StaffFirstName} completed a degree in Archaeology from the University of Bologna. {StaffFirstName} had only a passing interest in paleontology until university. {StaffFirstName} once climbed Mount Kilimanjaro in Tanzania.
9655	Raised in a large city, {StaffName}'s love of dinosaurs began at a young age. They first became obsessed with dinosaurs when watching cartoons as a toddler. {StaffFirstName} was a champion go-kart racer as a child.
9656	Raised in a large city, {StaffName}'s love of dinosaurs began at a young age. They first became obsessed with dinosaurs when watching cartoons as a toddler. {StaffFirstName} was a champion go-kart racer as a child.
9657	{StaffFirstName} is a new arrival, after years spent running their own business. {StaffFirstName} is a nature lover and has always wanted to work with animals. {StaffFirstName} is writing a book about the famous dinosaur expert Barnum Brown.
9658	{StaffFirstName} is a new arrival, after years spent running their own business. {StaffFirstName} is a nature lover and has always wanted to work with animals. {StaffFirstName} is writing a book about the famous dinosaur expert Barnum Brown.
9659	When the opportunity arose, {StaffFirstName} applied for a job on site instantly. {StaffFirstName} went to the local university, saving money by living at home. {StaffFirstName} joined the team a year ago and has quickly adapted to the job.
